0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	-0.006376
0.000000	0.006268
0.000000	-0.015056
0.000000	-0.028235
0.000000	-0.013562
0.000000	0.011782
0.000000	0.021250
0.000000	-0.026015
0.000000	-0.011644
0.000000	0.024151
0.000000	-0.001267
0.000000	0.006499
0.000000	0.024263
0.000000	0.028673
0.000000	-0.012254
0.000000	-0.027242
0.000000	0.002843
0.000000	0.028854
0.000000	0.029705
0.000000	-0.012932
0.000000	-0.021826
0.000000	0.004839
0.000000	-0.028832
0.000000	-0.011877
0.000000	0.010653
0.000000	0.011042
0.000000	0.006525
0.000000	-0.020185
0.000000	-0.008757
0.000000	0.009352
0.000000	-0.014311
0.000000	0.010552
0.000000	-0.005163
0.000000	-0.009900
0.000000	-0.008750
0.000000	0.006650
0.000000	-0.016973
0.000000	-0.024905
0.000000	-0.024657
0.000000	0.017760
0.000000	-0.006703
0.000000	0.025954
0.000000	0.000816
0.000000	-0.017195
0.000000	0.027734
0.000000	-0.020194
0.000000	0.025397
0.000000	0.005840
0.000000	-0.011060
0.000000	-0.003078
0.000000	-0.011807
0.000000	-0.015646
0.000000	0.021655
0.000000	-0.007431
0.000000	0.024301
0.000000	0.011265
0.000000	0.026749
0.000000	-0.011770
0.000000	0.001402
0.000000	-0.015006
0.000000	0.028278
0.000000	0.011386
0.000000	-0.028960
0.000000	-0.018049
0.000000	0.007389
0.000000	-0.017972
0.000000	-0.019090
0.000000	-0.024869
0.000000	-0.016460
0.000000	0.019753
0.000000	0.004723
-0.889832	0.007258
-0.889832	0.012812
-0.889832	-0.011695
-0.889832	-0.099349
-0.889832	-0.305798
-0.889832	-0.619187
-0.889832	-0.986532
-0.889832	-1.416156
-0.889832	-1.815409
-0.889832	-2.268717
-0.889832	-2.752749
-0.889832	-3.225402
-0.889832	-3.734274
-0.889832	-4.167974
-0.889832	-4.668100
-0.889832	-5.081493
-0.889832	-5.540596
-0.889832	-5.929719
-0.889832	-6.358707
-0.889832	-6.698262
-0.889832	-7.041289
-0.889832	-7.399881
-0.889832	-7.693614
-0.889832	-7.981366
-0.889832	-8.227379
-0.889832	-8.487635
-0.889832	-8.711017
-0.889832	-8.854855
-0.889832	-9.042062
-0.889832	-9.238744
-0.889832	-9.402695
-0.889832	-9.516698
-0.889832	-9.663122
-0.889832	-9.727508
-0.889832	-9.818245
-0.889832	-9.933610
-0.889832	-10.012571
-0.889832	-10.074727
-0.889832	-10.179176
-0.889832	-10.236809
-0.889832	-10.284640
-0.889832	-10.345345
-0.889832	-10.333077
-0.889832	-10.375214
-0.889832	-10.439445
-0.889832	-10.478875
-0.889832	-10.473176
-0.889832	-10.551114
-0.889832	-10.555253
-0.889832	-10.581104
-0.889832	-10.569900
-0.889832	-10.586405
-0.889832	-10.615492
-0.889832	-10.635742
-0.889832	-10.650561
-0.889832	-10.639338
-0.889832	-10.678547
-0.889832	-10.645078
-0.889832	-10.685005
-0.889832	-10.655301
-0.889832	-10.695169
-0.889832	-10.695874
-0.889832	-10.715727
-0.889832	-10.689833
-0.889832	-10.734445
-0.889832	-10.710461
-0.889832	-10.716308
-0.889832	-10.738985
-0.889832	-10.743806
-0.889832	-10.694202
-0.889832	-10.706800
-0.889832	-10.753043
-0.889832	-10.743584
-0.889832	-10.699678
-0.889832	-10.722957
-0.889832	-10.717270
-0.889832	-10.711829
-0.889832	-10.748073
-0.889832	-10.706448
-0.889832	-10.710595
0.601603	-10.758908
0.601603	-10.757199
0.601603	-10.709025
0.601603	-8.706776
0.601603	-5.733252
0.601603	-3.502339
0.601603	-2.067836
0.601603	-1.121965
0.601603	-0.559484
0.601603	-0.172720
0.601603	0.121590
0.601603	0.264267
0.601603	0.424164
0.601603	0.512672
0.601603	0.604437
0.601603	0.663382
0.601603	0.672805
0.601603	0.712376
0.601603	0.759619
0.601603	0.787878
0.601603	0.795063
0.601603	0.789101
0.601603	0.798428
0.601603	0.829421
0.601603	0.835839
0.601603	0.831769
0.601603	0.873646
0.601603	0.835812
0.601603	0.887615
0.601603	0.880921
0.601603	0.885761
0.601603	0.895530
0.601603	0.891770
0.601603	0.888651
0.601603	0.884523
0.601603	0.891555
0.601603	0.861137
0.601603	0.880601
0.601603	0.884074
0.601603	0.884292
0.601603	0.866170
0.601603	0.918234
0.601603	0.902677
0.601603	0.910712
0.601603	0.867576
0.601603	0.911378
0.601603	0.880710
0.601603	0.928047
0.601603	0.897733
0.601603	0.909025
0.601603	0.883001
0.601603	0.888150
0.601603	0.922919
0.601603	0.900032
0.601603	0.882186
0.601603	0.909976
0.601603	0.892856
0.601603	0.873589
0.601603	0.926266
0.601603	0.925013
0.601603	0.910104
0.601603	0.916948
0.601603	0.930289
0.601603	0.913871
0.601603	0.925917
0.601603	0.896166
0.601603	0.915155
0.601603	0.910123
0.601603	0.889802
0.601603	0.920712
0.601603	0.929605
0.601603	0.926799
0.601603	0.922702
0.601603	0.912667
0.601603	0.895269
0.601603	0.874303
0.601603	0.926878
0.601603	0.896943
0.601603	0.917514
0.601603	0.890901
-0.865998	0.896963
-0.865998	0.900336
-0.865998	0.912553
-0.865998	0.875853
-0.865998	0.858747
-0.865998	0.727921
-0.865998	0.623283
-0.865998	0.477767
-0.865998	0.241411
-0.865998	0.041720
-0.865998	-0.303708
-0.865998	-0.622816
-0.865998	-0.997654
-0.865998	-1.406167
-0.865998	-1.810967
-0.865998	-2.301281
-0.865998	-2.734696
-0.865998	-3.212428
-0.865998	-3.699264
-0.865998	-4.187565
-0.865998	-4.637539
-0.865998	-5.093345
-0.865998	-5.504512
-0.865998	-5.909233
-0.865998	-6.340866
-0.865998	-6.693728
-0.865998	-7.043446
-0.865998	-7.373119
-0.865998	-7.673900
-0.865998	-7.935734
-0.865998	-8.194476
-0.865998	-8.442866
-0.865998	-8.647301
-0.865998	-8.856267
-0.865998	-8.989049
-0.865998	-9.199730
-0.865998	-9.307390
-0.865998	-9.439748
-0.865998	-9.606363
-0.865998	-9.722360
-0.865998	-9.769454
-0.865998	-9.865605
-0.865998	-9.937486
-0.865998	-10.057317
-0.865998	-10.078235
-0.865998	-10.161681
-0.865998	-10.237851
-0.865998	-10.252475
-0.865998	-10.327829
-0.865998	-10.333128
-0.865998	-10.393950
-0.865998	-10.409199
-0.865998	-10.443307
-0.865998	-10.466379
-0.865998	-10.469456
